x_mm,y_mm,thickness_mm
6.122448979591836427e+00,1.025641025641025728e+01,6.060380906478958885e+00
6.122448979591836427e+00,1.538461538461538680e+01,6.402052111830364822e+00
6.122448979591836427e+00,2.051282051282051455e+01,6.685227316140282205e+00
6.122448979591836427e+00,2.564102564102564230e+01,6.911613021539054103e+00
6.122448979591836427e+00,3.076923076923077360e+01,7.090711559954538501e+00
6.122448979591836427e+00,3.589743589743589780e+01,7.236408710279694567e+00
6.122448979591836427e+00,4.102564102564102910e+01,7.364201685578508183e+00
6.122448979591836427e+00,4.615384615384616041e+01,7.488921965001692271e+00
6.122448979591836427e+00,5.128205128205128460e+01,7.622569669519081437e+00
6.122448979591836427e+00,5.641025641025641590e+01,7.772244336816433119e+00
6.122448979591836427e+00,6.153846153846154721e+01,7.938682599508013027e+00
6.122448979591836427e+00,6.666666666666667140e+01,8.116177120590458927e+00
6.122448979591836427e+00,7.179487179487179560e+01,8.294350154257189800e+00
6.122448979591836427e+00,7.692307692307693401e+01,8.461393888402490404e+00
6.122448979591836427e+00,8.205128205128205821e+01,8.607496961312229189e+00
6.122448979591836427e+00,8.717948717948718240e+01,8.727034085268227770e+00
6.122448979591836427e+00,9.230769230769232081e+01,8.818907832682043590e+00
6.122448979591836427e+00,9.743589743589744501e+01,8.885488232064185254e+00
6.122448979591836427e+00,1.025641025641025692e+02,8.931068234554386365e+00
6.122448979591836427e+00,1.076923076923077076e+02,8.960532891986952464e+00
6.122448979591836427e+00,1.128205128205128318e+02,8.978485454881269590e+00
6.122448979591836427e+00,1.179487179487179560e+02,8.988780000823409111e+00
6.122448979591836427e+00,1.230769230769230944e+02,8.994342163481997332e+00
6.122448979591836427e+00,1.282051282051282044e+02,8.997190182310170314e+00
6.122448979591836427e+00,1.333333333333333428e+02,8.998587816329274958e+00
6.122448979591836427e+00,1.384615384615384812e+02,8.999255257932047058e+00
6.122448979591836427e+00,1.435897435897435912e+02,8.999569322409046279e+00
6.122448979591836427e+00,1.487179487179487296e+02,8.999713049595788661e+00
6.122448979591836427e+00,1.538461538461538680e+02,8.999768155381309143e+00
6.122448979591836427e+00,1.589743589743589780e+02,8.999761597024610538e+00
6.122448979591836427e+00,1.641025641025641164e+02,8.999675121396654376e+00
6.122448979591836427e+00,1.692307692307692548e+02,8.999396809702044919e+00
6.122448979591836427e+00,1.743589743589743648e+02,8.998457633889227480e+00
6.122448979591836427e+00,1.794871794871795032e+02,8.994618159715033201e+00
6.122448979591836427e+00,1.846153846153846416e+02,8.975166139509788366e+00
6.122448979591836427e+00,1.897435897435897516e+02,8.857406458390462589e+00
6.122448979591836427e+00,1.948717948717948900e+02,8.117461648844683353e+00
6.122448979591836427e+00,2.000000000000000000e+02,5.250000000000006217e+00
1.224489795918367285e+01,0.000000000000000000e+00,5.250000000000000888e+00
1.224489795918367285e+01,5.128205128205128638e+00,6.610990443539190409e+00
1.224489795918367285e+01,1.025641025641025728e+01,7.598852647862435639e+00
1.224489795918367285e+01,1.538461538461538680e+01,8.172633269490306773e+00
1.224489795918367285e+01,2.051282051282051455e+01,8.471729484329097559e+00
1.224489795918367285e+01,2.564102564102564230e+01,8.621403075328235133e+00
1.224489795918367285e+01,3.076923076923077360e+01,8.693342357076490501e+00
1.224489795918367285e+01,3.589743589743589780e+01,8.723906205644594181e+00
1.224489795918367285e+01,4.102564102564102910e+01,8.732791833310107776e+00
1.224489795918367285e+01,4.615384615384616041e+01,8.733852862734551081e+00
1.224489795918367285e+01,5.128205128205128460e+01,8.739689351315581334e+00
1.224489795918367285e+01,5.641025641025641590e+01,8.760845238808219193e+00
1.224489795918367285e+01,6.153846153846154721e+01,8.801185196806619260e+00
1.224489795918367285e+01,6.666666666666667140e+01,8.854473495050477538e+00
1.224489795918367285e+01,7.179487179487179560e+01,8.907629228639851959e+00
1.224489795918367285e+01,7.692307692307693401e+01,8.949290397275307285e+00
1.224489795918367285e+01,8.205128205128205821e+01,8.975719325982476349e+00
1.224489795918367285e+01,8.717948717948718240e+01,8.989699309702922747e+00
1.224489795918367285e+01,9.230769230769232081e+01,8.996055960092869341e+00
1.224489795918367285e+01,9.743589743589744501e+01,8.998612946707732263e+00
1.224489795918367285e+01,1.025641025641025692e+02,8.999545482397881102e+00
1.224489795918367285e+01,1.076923076923077076e+02,8.999859703926633259e+00
1.224489795918367285e+01,1.128205128205128318e+02,8.999958834390088924e+00
1.224489795918367285e+01,1.179487179487179560e+02,8.999988394986205620e+00
1.224489795918367285e+01,1.230769230769230944e+02,8.999996804131953354e+00
1.224489795918367285e+01,1.282051282051282044e+02,8.999999116593109250e+00
1.224489795918367285e+01,1.333333333333333428e+02,8.999999744488611952e+00
1.224489795918367285e+01,1.384615384615384812e+02,8.999999918050594516e+00
1.224489795918367285e+01,1.435897435897435912e+02,8.999999968612561574e+00
1.224489795918367285e+01,1.487179487179487296e+02,8.999999984341021886e+00
1.224489795918367285e+01,1.538461538461538680e+02,8.999999988828031761e+00
1.224489795918367285e+01,1.589743589743589780e+02,8.999999987511031918e+00
1.224489795918367285e+01,1.641025641025641164e+02,8.999999976320143702e+00
1.224489795918367285e+01,1.692307692307692548e+02,8.999999919385341940e+00
1.224489795918367285e+01,1.743589743589743648e+02,8.999999494512445963e+00
1.224489795918367285e+01,1.794871794871795032e+02,8.999994234733241782e+00
1.224489795918367285e+01,1.846153846153846416e+02,8.999886653441386386e+00
1.224489795918367285e+01,1.897435897435897516e+02,8.996504214483110218e+00
1.224489795918367285e+01,1.948717948717948900e+02,8.853977399206744536e+00
1.224489795918367285e+01,2.000000000000000000e+02,5.250000000000012434e+00
1.836734693877550839e+01,0.000000000000000000e+00,5.250000000000000888e+00
1.836734693877550839e+01,5.128205128205128638e+00,8.004878436626897908e+00
1.836734693877550839e+01,1.025641025641025728e+01,8.802238470262704340e+00
1.836734693877550839e+01,1.538461538461538680e+01,8.953041843976961900e+00
1.836734693877550839e+01,2.051282051282051455e+01,8.984192429404446401e+00
1.836734693877550839e+01,2.564102564102564230e+01,8.991998645678231483e+00
1.836734693877550839e+01,3.076923076923077360e+01,8.993930555980263364e+00
1.836734693877550839e+01,3.589743589743589780e+01,8.993467804111730857e+00
1.836734693877550839e+01,4.102564102564102910e+01,8.990940340185693103e+00
1.836734693877550839e+01,4.615384615384616041e+01,8.985694745693107777e+00
1.836734693877550839e+01,5.128205128205128460e+01,8.977528761660224177e+00
1.836734693877550839e+01,5.641025641025641590e+01,8.969117934727949049e+00
1.836734693877550839e+01,6.153846153846154721e+01,8.966630877412908873e+00
1.836734693877550839e+01,6.666666666666667140e+01,8.973692175093177070e+00
1.836734693877550839e+01,7.179487179487179560e+01,8.985424854959216390e+00
1.836734693877550839e+01,7.692307692307693401e+01,8.994322704371496613e+00
1.836734693877550839e+01,8.205128205128205821e+01,8.998390833528663535e+00
1.836734693877550839e+01,8.717948717948718240e+01,8.999648029647294933e+00
1.836734693877550839e+01,9.230769230769232081e+01,8.999936213728854995e+00
1.836734693877550839e+01,9.743589743589744501e+01,8.999989709323189757e+00
1.836734693877550839e+01,1.025641025641025692e+02,8.999998425761575049e+00
1.836734693877550839e+01,1.076923076923077076e+02,8.999999760251734315e+00
1.836734693877550839e+01,1.128205128205128318e+02,8.999999962430269562e+00
1.836734693877550839e+01,1.179487179487179560e+02,8.999999993815764654e+00
1.836734693877550839e+01,1.230769230769230944e+02,8.999999998914175237e+00
1.836734693877550839e+01,1.282051282051282044e+02,8.999999999792686722e+00
1.836734693877550839e+01,1.333333333333333428e+02,8.999999999955525354e+00
1.836734693877550839e+01,1.384615384615384812e+02,8.999999999988689936e+00
1.836734693877550839e+01,1.435897435897435912e+02,8.999999999996312283e+00
1.836734693877550839e+01,1.487179487179487296e+02,8.999999999998292921e+00
1.836734693877550839e+01,1.538461538461538680e+02,8.999999999998737010e+00
1.836734693877550839e+01,1.589743589743589780e+02,8.999999999998303579e+00
1.836734693877550839e+01,1.641025641025641164e+02,8.999999999995360156e+00
1.836734693877550839e+01,1.692307692307692548e+02,8.999999999971809217e+00
1.836734693877550839e+01,1.743589743589743648e+02,8.999999999600724720e+00
1.836734693877550839e+01,1.794871794871795032e+02,8.999999986895684145e+00
1.836734693877550839e+01,1.846153846153846416e+02,8.999999067998620816e+00
1.836734693877550839e+01,1.897435897435897516e+02,8.999873592368851760e+00
1.836734693877550839e+01,1.948717948717948900e+02,8.972827053365925565e+00
1.836734693877550839e+01,2.000000000000000000e+02,5.250000000000016875e+00
2.448979591836734571e+01,0.000000000000000000e+00,5.250000000000000888e+00
2.448979591836734571e+01,5.128205128205128638e+00,8.830517832699467107e+00
2.448979591836734571e+01,1.025641025641025728e+01,8.994507506691590493e+00
2.448979591836734571e+01,1.538461538461538680e+01,8.999685264326362955e+00
2.448979591836734571e+01,2.051282051282051455e+01,8.999960160024413014e+00
2.448979591836734571e+01,2.564102564102564230e+01,8.999987636737031949e+00
2.448979591836734571e+01,3.076923076923077360e+01,8.999990647034096014e+00
2.448979591836734571e+01,3.589743589743589780e+01,8.999984567625679333e+00
2.448979591836734571e+01,4.102564102564102910e+01,8.999954517162020551e+00
2.448979591836734571e+01,4.615384615384616041e+01,8.999815375712879373e+00
2.448979591836734571e+01,5.128205128205128460e+01,8.999224086187439298e+00
2.448979591836734571e+01,5.641025641025641590e+01,8.997433854964663524e+00
2.448979591836734571e+01,6.153846153846154721e+01,8.994694012413674500e+00
2.448979591836734571e+01,6.666666666666667140e+01,8.994158014692722247e+00
2.448979591836734571e+01,7.179487179487179560e+01,8.996830433785801162e+00
2.448979591836734571e+01,7.692307692307693401e+01,8.999146698418410750e+00
2.448979591836734571e+01,8.205128205128205821e+01,8.999876215355467224e+00
2.448979591836734571e+01,8.717948717948718240e+01,8.999988885337753430e+00
2.448979591836734571e+01,9.230769230769232081e+01,8.999999268179081469e+00
2.448979591836734571e+01,9.743589743589744501e+01,8.999999957947704132e+00
2.448979591836734571e+01,1.025641025641025692e+02,8.999999997536720642e+00
2.448979591836734571e+01,1.076923076923077076e+02,8.999999999834185971e+00
2.448979591836734571e+01,1.128205128205128318e+02,8.999999999986155075e+00
2.448979591836734571e+01,1.179487179487179560e+02,8.999999999998516742e+00
2.448979591836734571e+01,1.230769230769230944e+02,8.999999999999795719e+00
2.448979591836734571e+01,1.282051282051282044e+02,8.999999999999964473e+00
2.448979591836734571e+01,1.333333333333333428e+02,8.999999999999992895e+00
2.448979591836734571e+01,1.384615384615384812e+02,9.000000000000000000e+00
2.448979591836734571e+01,1.435897435897435912e+02,9.000000000000000000e+00
2.448979591836734571e+01,1.487179487179487296e+02,9.000000000000001776e+00
2.448979591836734571e+01,1.538461538461538680e+02,9.000000000000001776e+00
2.448979591836734571e+01,1.589743589743589780e+02,9.000000000000000000e+00
2.448979591836734571e+01,1.641025641025641164e+02,8.999999999999998224e+00
2.448979591836734571e+01,1.692307692307692548e+02,8.999999999999964473e+00
2.448979591836734571e+01,1.743589743589743648e+02,8.999999999998957279e+00
2.448979591836734571e+01,1.794871794871795032e+02,8.999999999917365656e+00
2.448979591836734571e+01,1.846153846153846416e+02,8.999999982944972388e+00
2.448979591836734571e+01,1.897435897435897516e+02,8.999992089417053975e+00
2.448979591836734571e+01,1.948717948717948900e+02,8.993404896992876374e+00
2.448979591836734571e+01,2.000000000000000000e+02,5.250000000000020428e+00
3.061224489795918302e+01,0.000000000000000000e+00,5.250000000000000888e+00
3.061224489795918302e+01,5.128205128205128638e+00,8.988907031648393442e+00
3.061224489795918302e+01,1.025641025641025728e+01,8.999971006440240728e+00
3.061224489795918302e+01,1.538461538461538680e+01,8.999999781076796879e+00
3.061224489795918302e+01,2.051282051282051455e+01,8.999999993113181773e+00
3.061224489795918302e+01,2.564102564102564230e+01,8.999999998908364773e+00
3.061224489795918302e+01,3.076923076923077360e+01,8.999999999131642170e+00
3.061224489795918302e+01,3.589743589743589780e+01,8.999999997140491814e+00
3.061224489795918302e+01,4.102564102564102910e+01,8.999999972551764316e+00
3.061224489795918302e+01,4.615384615384616041e+01,8.999999514873177731e+00
3.061224489795918302e+01,5.128205128205128460e+01,8.999990483547879450e+00
3.061224489795918302e+01,5.641025641025641590e+01,8.999872800906398851e+00
3.061224489795918302e+01,6.153846153846154721e+01,8.999231394514623616e+00
3.061224489795918302e+01,6.666666666666667140e+01,8.998423954087117593e+00
3.061224489795918302e+01,7.179487179487179560e+01,8.999043637686751751e+00
3.061224489795918302e+01,7.692307692307693401e+01,8.999825317514712708e+00
3.061224489795918302e+01,8.205128205128205821e+01,8.999988788259141614e+00
3.061224489795918302e+01,8.717948717948718240e+01,8.999999672440301524e+00
3.061224489795918302e+01,9.230769230769232081e+01,8.999999994015103866e+00
3.061224489795918302e+01,9.743589743589744501e+01,8.999999999905066161e+00
3.061224489795918302e+01,1.025641025641025692e+02,8.999999999998246736e+00
3.061224489795918302e+01,1.076923076923077076e+02,8.999999999999953815e+00
3.061224489795918302e+01,1.128205128205128318e+02,9.000000000000000000e+00
3.061224489795918302e+01,1.179487179487179560e+02,9.000000000000001776e+00
3.061224489795918302e+01,1.230769230769230944e+02,9.000000000000001776e+00
3.061224489795918302e+01,1.282051282051282044e+02,9.000000000000001776e+00
3.061224489795918302e+01,1.333333333333333428e+02,9.000000000000001776e+00
3.061224489795918302e+01,1.384615384615384812e+02,9.000000000000001776e+00
3.061224489795918302e+01,1.435897435897435912e+02,9.000000000000001776e+00
3.061224489795918302e+01,1.487179487179487296e+02,9.000000000000001776e+00
3.061224489795918302e+01,1.538461538461538680e+02,9.000000000000001776e+00
3.061224489795918302e+01,1.589743589743589780e+02,9.000000000000001776e+00
3.061224489795918302e+01,1.641025641025641164e+02,9.000000000000001776e+00
3.061224489795918302e+01,1.692307692307692548e+02,9.000000000000001776e+00
3.061224489795918302e+01,1.743589743589743648e+02,8.999999999999991118e+00
3.061224489795918302e+01,1.794871794871795032e+02,8.999999999998323119e+00
3.061224489795918302e+01,1.846153846153846416e+02,8.999999999222287883e+00
3.061224489795918302e+01,1.897435897435897516e+02,8.999999075570464413e+00
3.061224489795918302e+01,1.948717948717948900e+02,8.997807516455074150e+00
3.061224489795918302e+01,2.000000000000000000e+02,5.250000000000023981e+00
3.673469387755101678e+01,0.000000000000000000e+00,5.250000000000000888e+00
3.673469387755101678e+01,5.128205128205128638e+00,8.999687076177842471e+00
3.673469387755101678e+01,1.025641025641025728e+01,8.999999968077338153e+00
3.673469387755101678e+01,1.538461538461538680e+01,8.999999999982572163e+00
3.673469387755101678e+01,2.051282051282051455e+01,8.999999999999909406e+00
3.673469387755101678e+01,2.564102564102564230e+01,8.999999999999994671e+00
3.673469387755101678e+01,3.076923076923077360e+01,8.999999999999996447e+00
3.673469387755101678e+01,3.589743589743589780e+01,8.999999999999955591e+00
3.673469387755101678e+01,4.102564102564102910e+01,8.999999999997939426e+00
3.673469387755101678e+01,4.615384615384616041e+01,8.999999999740454726e+00
3.673469387755101678e+01,5.128205128205128460e+01,8.999999959889809276e+00
3.673469387755101678e+01,5.641025641025641590e+01,8.999996459966467910e+00
3.673469387755101678e+01,6.153846153846154721e+01,8.999906277956526424e+00
3.673469387755101678e+01,6.666666666666667140e+01,8.999525437627440283e+00
3.673469387755101678e+01,7.179487179487179560e+01,8.999628821386009392e+00
3.673469387755101678e+01,7.692307692307693401e+01,8.999953756279630568e+00
3.673469387755101678e+01,8.205128205128205821e+01,8.999998821709237262e+00
3.673469387755101678e+01,8.717948717948718240e+01,8.999999990688715812e+00
3.673469387755101678e+01,9.230769230769232081e+01,8.999999999961939778e+00
3.673469387755101678e+01,9.743589743589744501e+01,8.999999999999864997e+00
3.673469387755101678e+01,1.025641025641025692e+02,9.000000000000001776e+00
3.673469387755101678e+01,1.076923076923077076e+02,9.000000000000001776e+00
3.673469387755101678e+01,1.128205128205128318e+02,9.000000000000001776e+00
3.673469387755101678e+01,1.179487179487179560e+02,9.000000000000001776e+00
3.673469387755101678e+01,1.230769230769230944e+02,9.000000000000001776e+00
3.673469387755101678e+01,1.282051282051282044e+02,9.000000000000001776e+00
3.673469387755101678e+01,1.333333333333333428e+02,9.000000000000001776e+00
3.673469387755101678e+01,1.384615384615384812e+02,9.000000000000001776e+00
3.673469387755101678e+01,1.435897435897435912e+02,9.000000000000001776e+00
3.673469387755101678e+01,1.487179487179487296e+02,9.000000000000001776e+00
3.673469387755101678e+01,1.538461538461538680e+02,9.000000000000001776e+00
3.673469387755101678e+01,1.589743589743589780e+02,9.000000000000001776e+00
3.673469387755101678e+01,1.641025641025641164e+02,9.000000000000001776e+00
3.673469387755101678e+01,1.692307692307692548e+02,9.000000000000001776e+00
3.673469387755101678e+01,1.743589743589743648e+02,9.000000000000001776e+00
3.673469387755101678e+01,1.794871794871795032e+02,8.999999999999889866e+00
3.673469387755101678e+01,1.846153846153846416e+02,8.999999999911395321e+00
3.673469387755101678e+01,1.897435897435897516e+02,8.999999798555517572e+00
3.673469387755101678e+01,1.948717948717948900e+02,8.999001626599708814e+00
3.673469387755101678e+01,2.000000000000000000e+02,5.250000000000027534e+00
4.285714285714285410e+01,0.000000000000000000e+00,5.250000000000000888e+00
4.285714285714285410e+01,5.128205128205128638e+00,8.999995450165688027e+00
4.285714285714285410e+01,1.025641025641025728e+01,8.999999999990059507e+00
4.285714285714285410e+01,1.538461538461538680e+01,9.000000000000001776e+00
4.285714285714285410e+01,2.051282051282051455e+01,9.000000000000001776e+00
4.285714285714285410e+01,2.564102564102564230e+01,9.000000000000001776e+00
4.285714285714285410e+01,3.076923076923077360e+01,9.000000000000001776e+00
4.285714285714285410e+01,3.589743589743589780e+01,9.000000000000001776e+00
4.285714285714285410e+01,4.102564102564102910e+01,9.000000000000001776e+00
4.285714285714285410e+01,4.615384615384616041e+01,8.999999999999966249e+00
4.285714285714285410e+01,5.128205128205128460e+01,8.999999999937083217e+00
4.285714285714285410e+01,5.641025641025641590e+01,8.999999946073179657e+00
4.285714285714285410e+01,6.153846153846154721e+01,8.999991331452877219e+00
4.285714285714285410e+01,6.666666666666667140e+01,8.999862353089806533e+00
4.285714285714285410e+01,7.179487179487179560e+01,8.999840504082660786e+00
4.285714285714285410e+01,7.692307692307693401e+01,8.999985854206514091e+00
4.285714285714285410e+01,8.205128205128205821e+01,8.999999861992439065e+00
4.285714285714285410e+01,8.717948717948718240e+01,8.999999999729560329e+00
4.285714285714285410e+01,9.230769230769232081e+01,8.999999999999779732e+00
4.285714285714285410e+01,9.743589743589744501e+01,9.000000000000001776e+00
4.285714285714285410e+01,1.025641025641025692e+02,9.000000000000001776e+00
4.285714285714285410e+01,1.076923076923077076e+02,9.000000000000001776e+00
4.285714285714285410e+01,1.128205128205128318e+02,9.000000000000001776e+00
4.285714285714285410e+01,1.179487179487179560e+02,9.000000000000001776e+00
4.285714285714285410e+01,1.230769230769230944e+02,9.000000000000001776e+00
4.285714285714285410e+01,1.282051282051282044e+02,9.000000000000001776e+00
4.285714285714285410e+01,1.333333333333333428e+02,9.000000000000001776e+00
4.285714285714285410e+01,1.384615384615384812e+02,9.000000000000001776e+00
4.285714285714285410e+01,1.435897435897435912e+02,9.000000000000001776e+00
4.285714285714285410e+01,1.487179487179487296e+02,9.000000000000001776e+00
4.285714285714285410e+01,1.538461538461538680e+02,9.000000000000001776e+00
4.285714285714285410e+01,1.589743589743589780e+02,9.000000000000001776e+00
4.285714285714285410e+01,1.641025641025641164e+02,9.000000000000001776e+00
4.285714285714285410e+01,1.692307692307692548e+02,9.000000000000001776e+00
4.285714285714285410e+01,1.743589743589743648e+02,9.000000000000001776e+00
4.285714285714285410e+01,1.794871794871795032e+02,8.999999999999980460e+00
4.285714285714285410e+01,1.846153846153846416e+02,8.999999999977433163e+00
4.285714285714285410e+01,1.897435897435897516e+02,8.999999924498981230e+00
4.285714285714285410e+01,1.948717948717948900e+02,8.999402951398387529e+00
4.285714285714285410e+01,2.000000000000000000e+02,5.250000000000028422e+00
4.897959183673469141e+01,0.000000000000000000e+00,5.250000000000000888e+00
4.897959183673469141e+01,5.128205128205128638e+00,8.999999955193038303e+00
4.897959183673469141e+01,1.025641025641025728e+01,9.000000000000000000e+00
4.897959183673469141e+01,1.538461538461538680e+01,9.000000000000001776e+00
4.897959183673469141e+01,2.051282051282051455e+01,9.000000000000001776e+00
4.897959183673469141e+01,2.564102564102564230e+01,9.000000000000001776e+00
4.897959183673469141e+01,3.076923076923077360e+01,9.000000000000001776e+00
4.897959183673469141e+01,3.589743589743589780e+01,9.000000000000001776e+00
4.897959183673469141e+01,4.102564102564102910e+01,9.000000000000001776e+00
4.897959183673469141e+01,4.615384615384616041e+01,9.000000000000001776e+00
4.897959183673469141e+01,5.128205128205128460e+01,8.999999999999955591e+00
4.897959183673469141e+01,5.641025641025641590e+01,8.999999999543492279e+00
4.897959183673469141e+01,6.153846153846154721e+01,8.999999459736145013e+00
4.897959183673469141e+01,6.666666666666667140e+01,8.999968389284937587e+00
4.897959183673469141e+01,7.179487179487179560e+01,8.999938530321047736e+00
4.897959183673469141e+01,7.692307692307693401e+01,8.999995750989700838e+00
4.897959183673469141e+01,8.205128205128205821e+01,8.999999983053184494e+00
4.897959183673469141e+01,8.717948717948718240e+01,8.999999999991311839e+00
4.897959183673469141e+01,9.230769230769232081e+01,9.000000000000000000e+00
4.897959183673469141e+01,9.743589743589744501e+01,9.000000000000001776e+00
4.897959183673469141e+01,1.025641025641025692e+02,9.000000000000001776e+00
4.897959183673469141e+01,1.076923076923077076e+02,9.000000000000001776e+00
4.897959183673469141e+01,1.128205128205128318e+02,9.000000000000001776e+00
4.897959183673469141e+01,1.179487179487179560e+02,9.000000000000001776e+00
4.897959183673469141e+01,1.230769230769230944e+02,9.000000000000001776e+00
4.897959183673469141e+01,1.282051282051282044e+02,9.000000000000001776e+00
4.897959183673469141e+01,1.333333333333333428e+02,9.000000000000001776e+00
4.897959183673469141e+01,1.384615384615384812e+02,9.000000000000001776e+00
4.897959183673469141e+01,1.435897435897435912e+02,9.000000000000001776e+00
4.897959183673469141e+01,1.487179487179487296e+02,9.000000000000001776e+00
4.897959183673469141e+01,1.538461538461538680e+02,9.000000000000001776e+00
4.897959183673469141e+01,1.589743589743589780e+02,9.000000000000001776e+00
4.897959183673469141e+01,1.641025641025641164e+02,9.000000000000001776e+00
4.897959183673469141e+01,1.692307692307692548e+02,9.000000000000001776e+00
4.897959183673469141e+01,1.743589743589743648e+02,9.000000000000001776e+00
4.897959183673469141e+01,1.794871794871795032e+02,8.999999999999992895e+00
4.897959183673469141e+01,1.846153846153846416e+02,8.999999999989652721e+00
4.897959183673469141e+01,1.897435897435897516e+02,8.999999958271077460e+00
4.897959183673469141e+01,1.948717948717948900e+02,8.999567035441135232e+00
4.897959183673469141e+01,2.000000000000000000e+02,5.250000000000029310e+00
5.510204081632652873e+01,0.000000000000000000e+00,5.250000000000000888e+00
5.510204081632652873e+01,5.128205128205128638e+00,8.999999999572665388e+00
5.510204081632652873e+01,1.025641025641025728e+01,9.000000000000001776e+00
5.510204081632652873e+01,1.538461538461538680e+01,9.000000000000001776e+00
5.510204081632652873e+01,2.051282051282051455e+01,9.000000000000001776e+00
5.510204081632652873e+01,2.564102564102564230e+01,9.000000000000001776e+00
5.510204081632652873e+01,3.076923076923077360e+01,9.000000000000001776e+00
5.510204081632652873e+01,3.589743589743589780e+01,9.000000000000001776e+00
5.510204081632652873e+01,4.102564102564102910e+01,9.000000000000001776e+00
5.510204081632652873e+01,4.615384615384616041e+01,9.000000000000001776e+00
5.510204081632652873e+01,5.128205128205128460e+01,9.000000000000001776e+00
5.510204081632652873e+01,5.641025641025641590e+01,8.999999999997728040e+00
5.510204081632652873e+01,6.153846153846154721e+01,8.999999979853919641e+00
5.510204081632652873e+01,6.666666666666667140e+01,8.999995404975249969e+00
5.510204081632652873e+01,7.179487179487179560e+01,8.999983434175836905e+00
5.510204081632652873e+01,7.692307692307693401e+01,8.999998969095734935e+00
5.510204081632652873e+01,8.205128205128205821e+01,8.999999997973825216e+00
5.510204081632652873e+01,8.717948717948718240e+01,8.999999999999660716e+00
5.510204081632652873e+01,9.230769230769232081e+01,9.000000000000001776e+00
5.510204081632652873e+01,9.743589743589744501e+01,9.000000000000001776e+00
5.510204081632652873e+01,1.025641025641025692e+02,9.000000000000001776e+00
5.510204081632652873e+01,1.076923076923077076e+02,9.000000000000001776e+00
5.510204081632652873e+01,1.128205128205128318e+02,9.000000000000001776e+00
5.510204081632652873e+01,1.179487179487179560e+02,9.000000000000001776e+00
5.510204081632652873e+01,1.230769230769230944e+02,9.000000000000001776e+00
5.510204081632652873e+01,1.282051282051282044e+02,9.000000000000001776e+00
5.510204081632652873e+01,1.333333333333333428e+02,9.000000000000001776e+00
